4.433686331090811450e+00 1.049872125523334088e+00
4.408645422790877788e+00 1.017124982333594829e+00
4.243810397983857285e+00 9.613263295853785584e-01
4.405136482781026430e+00 9.265071669708428992e-01
5.855839795800624970e+00 4.498193721042924587e+00
2.698415652096235462e+00 2.204966891132169871e-01
2.488708973492296916e+00 4.227499497075088986e-01
4.275832001052425113e+00 9.190464628806633840e-01
2.508720225978376295e+00 3.049967287062111954e-01
2.559939659152707048e+00 4.640043039838093186e-01
2.685441015370397366e+00 3.991508739191323429e-01
4.475192354913669845e+00 9.998226825528473416e-01
6.071777870088705953e+00 4.794120386862439354e+00
2.523817074059301557e+00 3.827652378363105568e-01
5.902555916076464015e+00 4.672778523191945865e+00
6.000241137498586674e+00 4.616227291645557784e+00
2.623836328694443498e+00 3.307284418338747312e-01
4.287979895034903066e+00 1.214890292140594408e+00
6.049341192917506049e+00 4.724252870060707821e+00
2.524671823663099168e+00 3.843784964308942786e-01
4.296585249597711709e+00 1.060412209242949544e+00
2.478654890292204094e+00 1.490568977259963679e-01
4.472495676597384673e+00 8.682405801484374130e-01
4.403561793567781990e+00 1.196461056470200734e+00
6.082570294699906732e+00 4.684722200538324444e+00
5.881240591639375737e+00 4.557530185432993264e+00
5.986570810871025827e+00 4.662582539890131272e+00
6.093137672635984714e+00 4.679470848666586136e+00
2.712938511520661677e+00 2.112241932530331545e-01
4.027969575592194929e+00 1.009862766501746556e+00
4.364364350082603927e+00 9.772736326208351088e-01
4.277944946576880625e+00 8.658404103066883462e-01
2.651835923545506901e+00 4.803010956403045428e-01
4.321863399539768835e+00 1.072003841965144977e+00
2.532689979438458305e+00 3.782061034227523488e-01
2.520596373489137232e+00 2.281317670162557043e-01
2.648249246980435956e+00 5.614397884616679768e-01
6.231926895647800002e+00 4.512477595704337041e+00
4.278850733490203062e+00 8.966422750748729298e-01
2.478055928404109043e+00 3.432921889973036822e-01
2.568080677475268914e+00 5.514351948724370844e-01
4.189238385247171514e+00 1.124040859133651704e+00
5.971714071718039030e+00 4.566744216613394691e+00
2.701938608840477762e+00 2.579600948639056979e-01
4.265509527495188635e+00 8.524601573960410850e-01
2.558992548609341888e+00 3.681017122147174359e-01
2.469331123047701748e+00 3.349013245978096909e-01
5.770698647135747983e+00 4.408839358051339197e+00
2.594263024913689097e+00 4.245466238332630815e-01
4.390256758571433160e+00 9.040890121389474343e-01
4.215016235346683793e+00 9.846353632612900864e-01
2.501130517359333449e+00 2.638083307893986373e-01
5.800610538615396550e+00 4.645189756852958318e+00
4.270422240610561637e+00 1.013645900577232917e+00
5.757365680492440241e+00 4.761061152701270949e+00
4.344835526345108612e+00 1.147474122521747297e+00
2.624696180050433814e+00 3.833293910627730838e-01
2.465300375140846878e+00 2.895861547810692493e-01
2.693749776474137825e+00 1.779624136851010174e-01
6.182599800355528252e+00 4.620818339830987220e+00
2.533390910889668834e+00 3.094936778967284363e-01
4.408878087512709598e+00 1.143910683328574596e+00
5.960799409782219449e+00 4.683724054684495819e+00
4.349555720139587578e+00 8.007205200509416310e-01
5.890631945649759338e+00 4.573757109011478583e+00
6.103259042919665589e+00 4.557184835042175308e+00
5.809598289436815222e+00 4.534747945966778992e+00
2.605235329224470320e+00 3.133713910386370372e-01
2.643394623855094938e+00 3.394839304682251702e-01
6.009590512364861858e+00 4.842574955460118957e+00
4.301524932429406256e+00 9.707577992006152234e-01
4.372101125679510147e+00 9.625856204559625207e-01
5.949580761160051523e+00 4.634932053811930075e+00
2.688043390835064272e+00 4.234861604859037065e-01
2.507253404564504073e+00 4.386374037516960200e-01
2.689421601118839877e+00 3.082274380994438623e-01
2.727336398629923941e+00 3.605822712841758038e-01
2.634441846028398260e+00 2.703363633004146060e-01
5.922120832241053456e+00 4.567087864164820488e+00
4.370696169777393614e+00 8.762287830480167683e-01
5.977753488190422182e+00 4.608345157578607854e+00
2.610615325443925272e+00 2.978334908519125745e-01
6.103147956575837085e+00 4.671809002013361578e+00
2.459617774105465671e+00 4.310689010928901443e-01
2.511273102244830024e+00 3.206468411242326955e-01
5.995275328543898219e+00 4.632159878021558264e+00
2.449076358899329620e+00 3.941455474155873828e-01
2.584508761954993794e+00 2.471519274933085819e-01
5.987051276732312743e+00 4.806760265169307544e+00
2.634548748831570197e+00 2.588912169915559836e-01
5.778466910711583360e+00 4.736884356830782572e+00
6.012681026421046404e+00 4.745345797280586808e+00
2.640725367802415402e+00 1.942942066498365428e-01
2.649110926005786570e+00 2.745181470541001589e-01
2.668147906104568534e+00 2.467655416387262157e-01
4.327582503443154316e+00 9.005624251442728712e-01
2.595472231637594440e+00 2.436708926919083917e-01
5.933525149443506841e+00 4.658103017723155936e+00
4.377893676508028520e+00 7.678503056305513441e-01
5.886224429940002167e+00 4.672743371480135188e+00
5.948481776139550092e+00 4.459764104865740819e+00
5.895135920217304815e+00 4.553655985950298302e+00
5.947908159500090441e+00 4.594018950586885808e+00
2.501852233803451675e+00 2.986355333165536252e-01
6.026277142214508942e+00 4.674535299305271785e+00
5.798551200016445861e+00 4.552751666817595577e+00
4.301809194609917064e+00 9.083039541164790176e-01
2.620019792413169846e+00 3.483573062278594867e-01
4.351001995990630533e+00 9.617544980112188169e-01
2.734292366761920334e+00 3.273289459653521138e-01
4.233342307980691110e+00 1.128005788860887870e+00
2.541745049463160377e+00 2.805479723274076354e-01
2.636940374775190943e+00 4.012801076399656330e-01
2.359236942101540002e+00 3.101263973275243391e-01
5.812354329383569329e+00 4.628986662260331286e+00
4.290484032976166873e+00 1.022977452445239299e+00
5.745809993478618871e+00 4.730014342306916753e+00
4.394226959651850173e+00 1.010297128798159694e+00
6.045947942843648448e+00 4.520073137346845016e+00
2.484855174711021686e+00 1.410968402818054412e-01
2.568819296123062923e+00 2.395816992259472977e-01
5.852431219684899766e+00 4.496437619710055067e+00
5.841898185133638677e+00 4.661693698280902076e+00
4.280274845570266606e+00 9.124858953480612378e-01
5.815776511051522490e+00 4.590607853964129959e+00
4.213678778278739046e+00 9.005931647524423322e-01
4.511628450614677099e+00 1.057880818789590727e+00
5.968700909875958693e+00 4.622877807230118208e+00
2.666056070834673886e+00 3.994902718641019645e-01
4.140382631057131668e+00 9.569038013982125168e-01
4.297220065001161160e+00 9.969318555252092429e-01
5.979767253398849292e+00 4.820939756416878552e+00
5.893212390599749995e+00 4.826463150855966333e+00
4.344503771539025117e+00 1.041083131497598790e+00
4.155812466559984486e+00 1.149277864044269570e+00
4.416489661448221860e+00 1.155161229684004365e+00
4.399278974790835406e+00 9.267895608686184117e-01
2.650591402621806925e+00 2.948024288056542708e-01
4.414573399813727761e+00 1.097747947227788679e+00
6.033783518555615899e+00 4.750387991070004645e+00
4.109499583020694402e+00 9.192333926139472089e-01
2.421334585889932001e+00 2.450559074984662300e-01
2.611990474618535174e+00 4.338037383135435743e-01
5.969289498140647687e+00 4.561914124606614607e+00
5.988488429616952935e+00 4.609352889381965745e+00
4.219336288399997414e+00 1.046701536962990620e+00
5.811582095724612707e+00 4.715706362443913058e+00
5.971302071040846648e+00 4.550462671957638428e+00
6.023276293569983508e+00 4.646570874929133232e+00
2.474733200545774725e+00 3.914973219286677630e-01
2.463666904145513925e+00 4.243671402610404431e-01
6.075768788313656188e+00 4.826708590500944140e+00
2.541140329032378631e+00 2.207219874460610021e-01
5.730316984770227329e+00 4.609596614748785903e+00
4.134890906847738634e+00 9.524527924910795029e-01
4.420196054643779959e+00 9.676018098205581008e-01
5.777296289991607381e+00 4.605971713646574095e+00
5.751362266881583807e+00 4.638238915790728889e+00
4.126082471756032710e+00 1.007582638824773058e+00
4.383055249839471479e+00 9.632643345799608570e-01
2.862250481230725008e+00 3.212160774197608815e-01
2.625198471204402306e+00 3.934656418495678931e-01
4.433480533357072595e+00 1.174813916842606387e+00
6.007230354848632103e+00 4.711068660327142332e+00
4.467132091021616347e+00 1.048621441296345047e+00
5.676755707283804853e+00 4.734036052025192731e+00
2.469386324162256674e+00 3.733222755857391051e-01
5.906627938929664978e+00 4.687771632047679660e+00
2.758283187126239433e+00 3.436527806122867124e-01
2.507687841018571895e+00 3.738235216091492230e-01
5.841797775551530236e+00 4.749055347095709756e+00
5.858125414512779905e+00 4.668003503035607515e+00
6.018146852781663725e+00 4.543143444150627097e+00
5.978242084065041873e+00 4.661052929979974557e+00
2.486279133909853556e+00 3.397938512716590642e-01
2.612936623324041641e+00 3.834135875948183059e-01
4.486650735016812774e+00 1.295045254177182636e+00
2.568280173765961738e+00 3.995316518005694317e-01
2.455136884253332763e+00 3.748704190728781582e-01
5.930906287319802850e+00 4.669406970026688697e+00
2.702800903094669582e+00 4.103992505062608598e-01
4.346827575887036943e+00 8.959082047755979605e-01
4.256760927205721856e+00 6.094966494839092475e-01
2.471740996049647698e+00 3.708730228721840438e-01
2.485510402922782802e+00 3.592454755135182087e-01
6.080746658647616876e+00 4.642369968858753637e+00
5.961796042144082541e+00 4.545594596389647357e+00
4.262314359979368916e+00 9.998029286177855246e-01
2.616654871964659623e+00 3.156843996661309326e-01
5.730085933403130660e+00 4.563208395210362589e+00
4.335698668937908451e+00 1.052280607972189586e+00
5.924596031950813746e+00 4.434642799431271598e+00
2.647486647505397084e+00 5.327150523313483044e-01
4.396675909121283254e+00 1.059492279825474004e+00
5.923104200879844683e+00 4.491142501250190655e+00
5.919801699095188496e+00 4.580197445002976764e+00
6.099755779729504113e+00 4.706348917521749442e+00
2.714790316231126432e+00 4.001306138201877194e-01
6.055117462258322369e+00 4.682286252738208532e+00
4.143223058186439545e+00 1.059893889370489228e+00
4.293779501732091219e+00 1.072906685282023043e+00
4.351647197489342922e+00 9.477015722465879088e-01
4.434193863439342742e+00 9.669741702954641749e-01
2.776031123852398252e+00 3.568527376551892671e-01
2.530416463473274202e+00 3.329711902371715326e-01
2.584774491875891478e+00 3.341882794610760432e-01
2.613058726360057982e+00 3.246726320200952753e-01
6.042457677491082535e+00 4.530337845485907344e+00
6.158841674025882007e+00 4.685404205800367095e+00
4.400369747032391032e+00 1.278318014572493055e+00
4.163788864863549932e+00 8.376021868489362809e-01
5.860168764643168160e+00 4.671953252628597397e+00
2.615497156028324000e+00 2.666609903157246553e-01
4.363050272523791406e+00 1.159832409460807234e+00
4.293275246510127374e+00 1.005918692340835641e+00
4.315347014572890494e+00 7.789093344463516866e-01
5.870986521839621552e+00 4.644363466650625050e+00
4.471331554654744522e+00 9.478784120766087229e-01
4.431584154221546612e+00 1.027638736498640348e+00
2.604584835890298766e+00 3.894697632604167681e-01
4.335061718621033400e+00 1.007781093475709655e+00
4.501596379232078782e+00 7.634589914243350428e-01
2.605116544150544389e+00 1.804218248251100998e-01
5.856727351836417128e+00 4.466648621939265595e+00
4.350665815871154862e+00 1.060242263615899017e+00
2.743087611706648055e+00 4.584393308574134518e-01
4.379248729693092201e+00 8.607247868153444781e-01
5.935632271275821381e+00 4.598153356113764190e+00
2.465288667103799902e+00 3.197447673921735012e-01
5.925260902467866408e+00 4.664891227486309688e+00
4.448245573079200987e+00 1.023274134710531413e+00
4.198100395334706469e+00 1.065072402232117410e+00
2.635503366921847057e+00 2.213447448225787650e-01
5.881685607779295388e+00 4.902707557761443624e+00
4.475071050292141805e+00 9.633745053230750033e-01
2.562981805637188693e+00 3.793383319604088921e-01
6.017117001886226113e+00 4.795907818160276115e+00
4.278663288496417749e+00 9.269750436311340325e-01
5.907875814012895077e+00 4.668872058572432593e+00
5.836023463219602192e+00 4.500611881292670979e+00
4.183650379529001206e+00 1.050063590238839106e+00
2.758380373241739569e+00 2.612372816989339541e-01
2.454506232934344556e+00 2.969850490696095968e-01
4.180271855117632995e+00 8.702603134813634567e-01
4.381798260226258179e+00 9.748030359467906303e-01
2.616038395747013912e+00 4.039902998591297090e-01
5.797635485344430073e+00 4.805673830411934411e+00
5.957903827747439429e+00 4.655754581858100316e+00
2.652720420379948152e+00 1.698861129784665358e-01
4.449692729295041005e+00 9.519851821490897814e-01
2.484289076933201112e+00 4.449250995477447290e-01
4.330501887727138843e+00 9.985322444973327993e-01
4.423417660073799773e+00 1.000072089946344667e+00
5.750956562085328905e+00 4.567287229551562078e+00
6.002133319172269665e+00 4.715663366604718298e+00
2.534819270294659699e+00 4.304361485624710326e-01
5.947809811091084420e+00 4.606604673717728637e+00
5.952638892858081121e+00 4.509731760220272889e+00
4.312790642721036072e+00 1.067016858100203747e+00
4.441127613609220148e+00 7.656908636159638348e-01
2.622000882398803689e+00 5.051947311424872522e-01
5.901442169221525980e+00 4.572251630911059905e+00
2.419487611417698858e+00 3.257368255698213089e-01
4.261762168558933972e+00 9.576332259525894841e-01
5.916195207068122741e+00 4.622391785975773715e+00
5.907408797347338592e+00 4.465282313969641592e+00
4.252845220779501112e+00 8.763680907926445496e-01
4.343344726226200159e+00 8.096904606489955247e-01
4.219886009464752341e+00 1.026440602164011340e+00
4.351100002483533125e+00 9.228700992530957103e-01
5.946004639831778960e+00 4.444639880973415558e+00
2.583559451131103302e+00 4.193259954207638751e-01
2.712368922366413138e+00 3.168171874585581360e-01
4.407846415020986619e+00 9.741269679854834829e-01
2.569359011532491355e+00 2.450573600484058090e-01
4.339011815149067530e+00 8.100993368031501607e-01
4.356236260925180126e+00 1.003252467943005932e+00
6.038159399396392679e+00 4.619627501589990359e+00
2.599545846711251773e+00 2.442713121102075280e-01
5.672385007706901128e+00 4.765201575989250316e+00
5.908427677562750446e+00 4.705391125952420595e+00
4.389683027345889776e+00 8.563631799833869573e-01
5.874881292939965860e+00 4.751817416218443668e+00
5.924097877348310170e+00 4.727204029075205760e+00
5.991954355550070943e+00 4.644746295568532801e+00
5.987982586132970297e+00 4.599788789632335728e+00
5.909522235180283189e+00 4.720716822756949149e+00
4.204234624803215858e+00 9.092266380360807254e-01
2.558843372202904920e+00 3.124695547826209507e-01
2.667147334058622477e+00 2.827826277530026133e-01
5.935827920656823409e+00 4.793630098152071639e+00
6.087490529543637230e+00 4.558238673865732338e+00
4.369377079038454958e+00 9.577307253753342131e-01
2.887597303029356688e+00 3.950276343960865688e-01
4.380807785220945938e+00 8.121221929733364320e-01
2.741236187942990288e+00 3.169497535981243286e-01
2.637205015278417441e+00 4.305396184253090786e-01
2.457847377279839929e+00 3.623167216683189085e-01
5.790475144644692485e+00 4.624914482775264624e+00
5.952721621248577399e+00 4.547731611010243036e+00
2.611044845689842742e+00 3.530456219063792256e-01
4.277088405525528714e+00 1.135224711322067037e+00
5.881506950654900479e+00 4.738330318579351719e+00
4.397403753038335417e+00 9.308187610008570312e-01
6.070066049749596182e+00 4.624069444134826234e+00
6.032275638413086227e+00 4.527714234478379396e+00
5.895288667204638955e+00 4.633353069659292167e+00
4.293511180456066612e+00 1.099174562329437332e+00
5.896210887619885987e+00 4.625439185460979097e+00
2.642368921824608474e+00 2.363772788686499815e-01
5.861639476833901519e+00 4.668016241465782201e+00
4.088734073076627951e+00 1.020006597775748647e+00
4.171790420657835341e+00 9.713092539990800800e-01
2.625841573282970742e+00 4.572581667310403053e-01
4.300364423564578154e+00 9.875961107339299438e-01
2.552568470506240139e+00 4.547927416084026064e-01
5.864188759831800546e+00 4.594983716953143116e+00
2.608645397673603483e+00 2.704829180065596028e-01
6.106587285829428779e+00 4.613338208644925054e+00
2.557643462585365679e+00 2.698206419430679848e-01
4.301317858811784411e+00 1.135838217370274794e+00
4.359093983610054401e+00 1.108480722074951963e+00
5.940400807428122043e+00 4.510333557089173162e+00
6.020429540337456586e+00 4.556229827781347552e+00
2.603755702709084296e+00 2.304087636906282932e-01
2.467472676849059798e+00 4.562660346437565351e-01
4.074944609727175759e+00 1.064835557778747610e+00
4.220200757919497114e+00 9.916501341674268666e-01
6.017173731441000761e+00 4.702651342174257287e+00
2.797451240085184310e+00 2.098812105792857430e-01
2.446021595448256036e+00 3.512126204650364292e-01
4.429201510475351711e+00 1.090363520678162557e+00
6.007149320104884893e+00 4.520261230427082388e+00
2.384476143316144103e+00 4.375206830162635119e-01
5.946362172287592784e+00 4.695194393797038401e+00
2.487429985380809505e+00 3.057521338125379629e-01
5.950212442085579312e+00 4.641297181184866005e+00
2.522286311870262754e+00 2.255067559930946930e-01
6.124706302467015639e+00 4.674310597433025016e+00
5.764519082458612331e+00 4.704411773863181878e+00
5.964535136968843076e+00 4.389427916627882453e+00
2.322434553983189431e+00 5.299801885175637883e-01
4.326167318031722608e+00 8.671023772151942310e-01
2.603602037850412998e+00 3.168462752942859395e-01
4.428504466673290452e+00 8.339351943158859193e-01
5.925418686251516576e+00 4.724607575190728603e+00
2.495349907027117897e+00 1.060689849522970518e-01
5.945456692210180805e+00 4.708655298901898156e+00
2.488213714983906755e+00 5.026730938359171841e-01
2.743492219851324077e+00 3.841024642211085527e-01
4.459089181793119749e+00 9.573687750088791804e-01
4.378392060450277512e+00 1.051441470241397669e+00
4.286179460752367554e+00 9.070314281741340690e-01
5.895644277187473747e+00 4.623720816942521239e+00
4.357175316840281809e+00 9.953679157151803514e-01
4.290898448549018696e+00 1.164408957984619519e+00
2.714856888558246695e+00 1.640676725451210294e-01
2.681623896464776724e+00 3.909135910296800964e-01
4.363469708998045427e+00 1.053300781264585373e+00
4.441165466060154721e+00 8.489083387504317013e-01
2.666473567994748883e+00 4.689168179938532077e-01
5.765601893932782218e+00 4.669784016655657233e+00
2.571579948756121059e+00 4.617316337593476150e-01
4.175009937218908007e+00 1.155357341356791245e+00
2.568069774979643505e+00 4.239169111413093605e-01
4.225053013257869416e+00 9.860119289037609924e-01
4.507446534988116760e+00 1.085506895964409635e+00
2.673820408114107039e+00 3.487510372713825135e-01
5.998328663061121446e+00 4.696513386792219080e+00
6.006829943158621177e+00 4.613529782950625879e+00
2.654895467916872587e+00 2.928427200189105406e-01
2.520476192167474316e+00 2.935370784861411897e-01
4.345761070072349241e+00 1.128663008976036997e+00
4.407837550482644140e+00 1.020622294861236456e+00
5.949359634766638649e+00 4.573206565076707975e+00
5.964084965428739338e+00 4.683495344761636758e+00
5.926190919381109978e+00 4.763079956527076497e+00
2.675716219408580177e+00 5.696980368860471433e-01
5.712833013135860227e+00 4.614287270338725655e+00
4.292714279008185585e+00 1.033956985036481591e+00
5.941674060364554144e+00 4.746931672800432267e+00
4.349930725809709742e+00 1.113372315013962499e+00
2.732711492504427131e+00 3.989408527999372955e-01
5.801798710342128906e+00 4.522111073947937321e+00
6.135299011307182582e+00 4.557678125148028059e+00
4.422995295351348943e+00 9.000228430886074715e-01
5.714984737984138086e+00 4.747319743808378512e+00
2.421229945157399310e+00 4.821521152712446856e-01
5.856826979943419609e+00 4.624278387785575539e+00
2.487526793400518965e+00 4.562830684574138984e-01
6.051228767846234646e+00 4.608186913308796484e+00
2.505974363094213953e+00 1.312203369321651991e-01
4.435222104617867700e+00 9.896475144776717414e-01
2.582593488984949559e+00 3.716818670067921215e-01
4.453988555239666525e+00 9.993162474990032740e-01
6.028512530191140861e+00 4.679599528314641432e+00
4.434169811495089597e+00 1.199909329612978581e+00
5.985823554929919688e+00 4.619004777783363380e+00
5.918429863200889152e+00 4.695326561804902710e+00
4.384953441569752641e+00 1.109859600214776254e+00
5.931365959904196572e+00 4.630805839084658260e+00
5.873047973379682318e+00 4.713834663426165861e+00
4.421745101849933413e+00 1.087313216452933995e+00
2.340110292663358127e+00 4.458194974682091472e-01
4.211569559189160650e+00 1.187570137763057199e+00
2.736377670361584524e+00 2.323471628124759158e-01
5.863117609342199721e+00 4.552906073469647374e+00
6.087323600291141723e+00 4.507412985179856335e+00
4.451294001918038035e+00 9.544701001157316345e-01
5.954845644721573628e+00 4.658610183214592304e+00
4.375491026622798429e+00 8.689599132067785670e-01
5.837880738837236017e+00 4.570884159824165849e+00
2.565759674212360064e+00 5.231380803911437338e-01
4.372361613744005560e+00 9.392367972118608188e-01
5.868966896676482747e+00 4.633592642725282928e+00
4.274284451670800955e+00 8.249520257915478050e-01
4.522812856683608551e+00 9.023845708817949118e-01
2.634740233577128166e+00 5.188807251826095257e-01
4.271220819822925563e+00 9.238718960213955222e-01
2.563974561148692377e+00 3.848662836610723392e-01
5.870549363694015810e+00 4.590690361434720757e+00
5.690438540765456743e+00 4.654463422014505802e+00
5.864298021585544696e+00 4.465064755716475986e+00
4.515841109098351680e+00 8.338091525701554207e-01
4.286301663591962630e+00 1.049050802802249382e+00
2.597135378313653042e+00 3.883545067637408366e-01
2.483177712312990337e+00 4.503101907931570391e-01
2.634909687214433749e+00 3.339074152874069723e-01
4.373163080951013804e+00 1.066072102176292002e+00
4.346723849304481746e+00 1.090159083858537548e+00
4.366405403479773462e+00 9.634634928698176948e-01
5.907984988056331765e+00 4.636547313059397268e+00
4.356606659981549612e+00 9.940249422734150908e-01
2.557753443645142344e+00 6.155260562340960639e-01
4.344115476219933214e+00 8.786363562479073686e-01
4.371885295923079617e+00 1.158144676936690098e+00
4.185620858633218866e+00 9.984764125768499365e-01
4.354250815424991927e+00 1.098435794505626673e+00
4.442882907553288518e+00 9.548666745240440568e-01
4.546020480840132549e+00 1.068625396223656931e+00
2.479785651532128377e+00 4.589109895710551945e-01
4.393027810576246139e+00 9.798056307467035708e-01
4.190460847315550907e+00 8.900383420428753523e-01
2.635822943644481775e+00 2.080723518285604590e-01
4.373761385085929376e+00 9.536065306736505320e-01
5.801313307865260782e+00 4.592377439155296059e+00
2.687669592871811286e+00 3.658207455642839556e-01
2.464162382226518400e+00 2.365417244177074607e-01
2.670928312937278282e+00 4.824591796004350508e-01
5.783039704572841444e+00 4.492758999094507821e+00
5.912919504590697706e+00 4.769425689031472793e+00
5.863592589161028990e+00 4.636064835386615179e+00
4.457024083138538373e+00 9.785744864576669810e-01
2.802535677389565993e+00 3.812149622221971401e-01
6.154121831812822130e+00 4.633050089952527983e+00
5.918667526790124533e+00 4.747416756594329712e+00
5.790342516375792670e+00 4.701173167989487922e+00
6.051883479374408736e+00 4.859721127044497102e+00
5.683883637352325380e+00 4.607847003420134868e+00
5.748493746772532553e+00 4.656891366487799999e+00
4.374105313527865135e+00 1.097296889356192739e+00
2.498001161108061030e+00 5.367309690803234723e-01
2.389599125899033005e+00 3.433117720808863682e-01
4.364745205190429189e+00 1.058270940908131674e+00
2.567859465428346866e+00 3.500484295071501495e-01
4.475686169058997521e+00 8.692448176294734763e-01
4.325776452249620263e+00 9.909136205487731885e-01
2.469244119135938220e+00 3.818107568811118790e-01
2.635972999590779686e+00 4.886407864012425328e-01
4.214208568851288028e+00 8.667056594707022166e-01
4.351093402889546269e+00 1.059104718169189496e+00
4.412495433816199686e+00 1.027985342060579343e+00
4.398186224580998172e+00 8.997184628100030057e-01
5.870557566191087595e+00 4.393452578344545500e+00
5.737098423479071840e+00 4.658120204132927711e+00
5.950990666371774651e+00 4.604948962990528472e+00
4.368388455280133975e+00 9.682286978200348448e-01
4.218533411070644945e+00 8.669742521317764794e-01
2.599122744421520803e+00 5.246781356154031073e-01
5.845516767749256992e+00 4.660196003262053743e+00
2.826770432634488017e+00 3.523630206228697270e-01
5.944156618978165163e+00 4.672809233257884998e+00
4.434818153772140725e+00 8.890579819068977763e-01
2.430533161167526490e+00 3.739972660252626757e-01
5.925489771128471972e+00 4.578400151885619884e+00
2.529562817925129714e+00 3.620788767558403842e-01
4.222187537428522930e+00 9.014670448158282889e-01
2.651554930125294973e+00 4.368694212242630326e-01
4.229301574295052824e+00 8.598657996883436461e-01
6.051142801213439171e+00 4.424589673517115074e+00
2.500345401213586616e+00 4.326443067999727332e-01
4.281115949916905805e+00 1.001326216001740654e+00
6.169407649425595608e+00 4.595823054402771390e+00
4.218243712302697901e+00 1.065879182821143800e+00
2.491906202634879719e+00 2.055322648796782670e-01
4.310874882404343467e+00 1.002607457742704211e+00
5.853687924777668528e+00 4.475865411745092004e+00
4.558543412483386348e+00 8.842046904161794396e-01
2.684229906898129236e+00 2.469638246147906890e-01
5.846191417069622531e+00 4.602457259152547664e+00
2.611875314359104472e+00 4.102185459718199478e-01
2.332944553017286982e+00 1.886256771729643011e-01
6.007249717823406776e+00 4.543168890820287409e+00
4.362811698163077345e+00 9.788398314901916031e-01
4.382350836834193686e+00 7.577874105702715468e-01
2.380616154792834838e+00 5.165108505309807807e-01
4.163418238507189173e+00 1.060451094862336685e+00
4.197539864915902363e+00 1.117806727073390904e+00
4.287603009993659953e+00 9.690001686596386721e-01
6.075087643694716988e+00 4.683479740681847581e+00
6.006072846751946415e+00 4.561776574927235650e+00
5.913855333887051202e+00 4.659045747472431387e+00
2.566653307314957111e+00 3.355494157370880193e-01
2.663667204103445041e+00 3.955066002870335495e-01
2.495405465308349058e+00 2.759163009741248951e-01
5.927822632257361946e+00 4.737271284198659060e+00
2.548657077061368348e+00 2.529235813661789289e-01
